BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,AREA,FINAL_ADDRESS
3,MIDWOOD,01 ONE FAMILY DWELLINGS,1,7680,37,A9,1429 EAST 26TH STREET,11210.0,1.0,0.0,1.0,2400.0,1376.0,1925.0,1,A9,860500,2019-03-05,brooklyn,1429 EAST 26TH STREET NYC
3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,1,5954,130,A5,960 76 STREET,11228.0,1.0,0.0,1.0,1800.0,1288.0,1925.0,1,A5,812500,2019-11-08,brooklyn,960 76 STREET NYC
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1361,13,C0,25-10 88TH STREET,11369.0,3.0,0.0,3.0,2868.0,3100.0,2001.0,1,C0,1550000,2019-01-22,queens,25-10 88TH STREET NYC
4,WHITESTONE,07 RENTALS - WALKUP APARTMENTS,2A,4504,12,C3,149-04 12TH AVENUE,11357.0,4.0,0.0,4.0,2036.0,1800.0,1928.0,2,C3,1409600,2019-01-31,queens,149-04 12TH AVENUE NYC
3,BOROUGH PARK,03 THREE FAMILY DWELLINGS,1,5670,35,C0,1368 53RD STREET,11219.0,3.0,0.0,3.0,2304.0,3940.0,1960.0,1,C0,1885000,2019-08-15,brooklyn,1368 53RD STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11783,42,A1,133-12 125TH STREET,11420.0,1.0,0.0,1.0,2000.0,952.0,1920.0,1,A1,361466,2019-11-08,queens,133-12 125TH STREET NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9596,39,B3,116-17 109TH AVENUE,11420.0,2.0,0.0,2.0,1995.0,1328.0,1920.0,1,B3,690000,2019-05-23,queens,116-17 109TH AVENUE NYC
3,GRAVESEND,02 TWO FAMILY DWELLINGS,1,7081,74,B3,1933 WEST 8TH STREET,11223.0,2.0,0.0,2.0,1609.0,928.0,1930.0,1,B3,800000,2019-01-09,brooklyn,1933 WEST 8TH STREET NYC
1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS,1,1728,146,B1,16 WEST 131 STREET,10037.0,2.0,0.0,2.0,1274.0,3440.0,1910.0,1,B1,1638905,2019-03-06,manhattan,16 WEST 131 STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5228,52,A1,143-15 POPLAR AVE,11355.0,1.0,0.0,1.0,4000.0,1046.0,1920.0,1,A1,529970,2019-12-30,queens,143-15 POPLAR AVE NYC
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9183,39,A1,102-31 85TH ROAD,11418.0,1.0,0.0,1.0,2000.0,1225.0,1905.0,1,A1,530000,2019-10-04,queens,102-31 85TH ROAD NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6579,82,A5,13680 72ND AVE,11367.0,1.0,0.0,1.0,2500.0,1296.0,1940.0,1,A5,862500,2019-10-04,queens,13680 72ND AVE NYC
3,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6649,31,A1,1762 WEST 7TH STREET,11223.0,1.0,0.0,1.0,1725.0,1726.0,1920.0,1,A1,991670,2019-01-25,brooklyn,1762 WEST 7TH STREET NYC
3,CANARSIE,03 THREE FAMILY DWELLINGS,1,8088,1,C0,1 PAERDEGAT 15TH STREET,11236.0,3.0,0.0,3.0,3183.0,3465.0,1960.0,1,C0,999000,2019-03-26,brooklyn,1 PAERDEGAT 15TH STREET NYC
5,PRINCES BAY,01 ONE FAMILY DWELLINGS,1,6725,71,A5,13 ADMIRALTY LOOP,10309.0,1.0,0.0,1.0,1660.0,2112.0,1989.0,1,A5,406185,2019-08-09,statenisland,13 ADMIRALTY LOOP NYC
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,5376,3,B3,706 AVENUE C,11218.0,2.0,0.0,2.0,1880.0,1987.0,1925.0,1,B3,1200000,2019-12-18,brooklyn,706 AVENUE C NYC
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,11533,11,A1,137-10 97TH STREET,11417.0,1.0,0.0,1.0,2500.0,1360.0,1925.0,1,A1,555000,2019-08-08,queens,137-10 97TH STREET NYC
3,MADISON,01 ONE FAMILY DWELLINGS,1,7331,36,A5,2058 EAST 27TH STREET,11229.0,1.0,0.0,1.0,1800.0,1224.0,1930.0,1,A5,765000,2019-06-20,brooklyn,2058 EAST 27TH STREET NYC
3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,1,5903,30,A5,1058 71ST STREET,11228.0,1.0,0.0,1.0,2000.0,1248.0,1955.0,1,A5,950000,2019-04-24,brooklyn,1058 71ST STREET NYC
4,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,1,2989,27,B1,6340 79TH STREET,11379.0,2.0,0.0,2.0,2400.0,1584.0,1940.0,1,B1,800000,2019-08-09,queens,6340 79TH STREET NYC
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,31,A5,44 RARITAN AVENUE,10304.0,1.0,0.0,1.0,2500.0,1344.0,1975.0,1,A5,450000,2019-09-18,statenisland,44 RARITAN AVENUE NYC
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3091,31,C3,2501 CAMBRELENG,10458.0,4.0,0.0,4.0,825.0,2600.0,1931.0,2,C3,799000,2019-11-07,bronx,2501 CAMBRELENG NYC
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13156,25,A5,134-11 229TH STREET,11413.0,1.0,0.0,1.0,2542.0,1368.0,1930.0,1,A5,535000,2019-04-02,queens,134-11 229TH STREET NYC
4,QUEENS VILLAGE,22 STORE BUILDINGS,4,10719,42,K2,90-49 SPRINGFIELD BOULEVARD,11428.0,0.0,3.0,3.0,2820.0,3960.0,1996.0,4,K2,1225000,2019-08-19,queens,90-49 SPRINGFIELD BOULEVARD NYC
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4524,59,A5,2747 PEARSALL AVENUE,10469.0,1.0,0.0,1.0,2050.0,1390.0,1925.0,1,A5,575000,2019-05-23,bronx,2747 PEARSALL AVENUE NYC
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1480,76,B2,37-07 92ND STREET,11372.0,2.0,0.0,2.0,2900.0,2850.0,1920.0,1,B2,1410000,2019-10-18,queens,37-07 92ND STREET NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9153,60,B3,105-39 88TH STREET,11417.0,2.0,0.0,2.0,2000.0,1584.0,1925.0,1,B3,685000,2019-03-29,queens,105-39 88TH STREET NYC
3,CANARSIE,01 ONE FAMILY DWELLINGS,1,8260,14,A2,1473 EAST 95TH STREET,11236.0,1.0,0.0,1.0,4933.0,720.0,1925.0,1,A2,468000,2019-06-07,brooklyn,1473 EAST 95TH STREET NYC
4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,1,15799,10,B9,331 BEACH 27TH STREET,11691.0,2.0,0.0,2.0,3800.0,1449.0,1945.0,1,B9,435000,2019-06-28,queens,331 BEACH 27TH STREET NYC
5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS,1,799,17,B9,1064 MANOR ROAD,10314.0,2.0,0.0,2.0,4068.0,1872.0,1980.0,1,B9,1110000,2019-05-16,statenisland,1064 MANOR ROAD NYC
3,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,1,6666,74,A1,1788 EAST 10TH STREET,11223.0,1.0,0.0,1.0,2565.0,1512.0,1925.0,1,A1,950000,2019-05-21,brooklyn,1788 EAST 10TH STREET NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6921,32,A3,67-05 167TH STREET,11365.0,1.0,0.0,1.0,4000.0,2360.0,1970.0,1,A3,1020000,2019-10-18,queens,67-05 167TH STREET NYC
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,12,B2,196 SNEDEN AVENUE,10312.0,2.0,0.0,2.0,2600.0,1592.0,2005.0,1,B2,649000,2019-07-10,statenisland,196 SNEDEN AVENUE NYC
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,11971,27,B3,114-44 142ND STREET,11436.0,2.0,0.0,2.0,4000.0,1182.0,1955.0,1,B3,333056,2019-05-30,queens,114-44 142ND STREET NYC
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2995,5,A1,83-10 63RD AVENUE,11379.0,1.0,0.0,1.0,2600.0,2025.0,1930.0,1,A1,1047500,2019-12-23,queens,83-10 63RD AVENUE NYC
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,470,40,A1,390 LIVERMORE AVENUE,10314.0,1.0,0.0,1.0,4278.0,1228.0,1925.0,1,A1,699000,2019-11-26,statenisland,390 LIVERMORE AVENUE NYC
3,FLATLANDS,01 ONE FAMILY DWELLINGS,1,7821,52,A5,20 HARDEN STREET,11234.0,1.0,0.0,1.0,1978.0,1184.0,1920.0,1,A5,460100,2019-12-12,brooklyn,20 HARDEN STREET NYC
3,EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,4021,11,A9,445 SHEPHERD AVENUE,11208.0,1.0,0.0,1.0,2500.0,1176.0,1920.0,1,A9,445000,2019-07-24,brooklyn,445 SHEPHERD AVENUE NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,8245,31,B1,1125 E 99 STREET,11236.0,2.0,0.0,2.0,2000.0,1540.0,1955.0,1,B1,495000,2019-07-11,brooklyn,1125 E 99 STREET NYC
3,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,7194,47,B9,2475 WEST 2ND STREET,11223.0,2.0,0.0,2.0,2000.0,2400.0,1960.0,1,B9,900000,2019-09-10,brooklyn,2475 WEST 2ND STREET NYC
3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,1,7428,9,B9,3092 AVENUE X,11235.0,2.0,0.0,2.0,3000.0,2265.0,1955.0,1,B9,1050000,2019-02-12,brooklyn,3092 AVENUE X NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,11010,43,A1,194-47 114TH ROAD,11412.0,1.0,0.0,1.0,3000.0,1516.0,1920.0,1,A1,547000,2019-02-21,queens,194-47 114TH ROAD NYC
3,EAST NEW YORK,07 RENTALS - WALKUP APARTMENTS,2A,3836,16,C4,553 WILLIAMS AVENUE,11207.0,4.0,0.0,4.0,2500.0,3250.0,1930.0,2,C4,950000,2019-07-31,brooklyn,553 WILLIAMS AVENUE NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,3758,41,B1,360 BRADFORD STREET,11207.0,2.0,0.0,2.0,1900.0,1900.0,1901.0,1,B1,850000,2019-10-18,brooklyn,360 BRADFORD STREET NYC
5,GREAT KILLS,22 STORE BUILDINGS,4,5505,8,K1,3827 RICHMOND AVENUE,10312.0,0.0,3.0,3.0,4350.0,1920.0,1980.0,4,K1,700000,2019-05-29,statenisland,3827 RICHMOND AVENUE NYC
3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,1,7853,59,A9,1328 EAST 56 STREET,11234.0,1.0,0.0,1.0,1800.0,1024.0,1920.0,1,A9,520000,2019-10-07,brooklyn,1328 EAST 56 STREET NYC
5,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,250,25,A1,32 UNIVERSITY PLACE,10301.0,1.0,0.0,1.0,2500.0,1192.0,1935.0,1,A1,320000,2019-08-15,statenisland,32 UNIVERSITY PLACE NYC
3,SHEEPSHEAD BAY,22 STORE BUILDINGS,4,7404,8,K4,2730 OCEAN AVENUE,11229.0,1.0,3.0,4.0,2230.0,3500.0,1927.0,4,K4,1500000,2019-04-30,brooklyn,2730 OCEAN AVENUE NYC
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1404,9,B3,31-10 93RD STREET,11369.0,2.0,0.0,2.0,2000.0,1326.0,1930.0,1,B3,680000,2019-10-28,queens,31-10 93RD STREET NYC
4,CORONA,02 TWO FAMILY DWELLINGS,1,1951,9,B3,57-43 GRANGER ST,11368.0,2.0,0.0,2.0,2000.0,1464.0,1925.0,1,B3,725000,2019-01-25,queens,57-43 GRANGER ST NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,11975,62,A5,114-15 145 STREET,11436.0,1.0,0.0,1.0,1408.0,868.0,1925.0,1,A5,360000,2019-11-14,queens,114-15 145 STREET NYC
4,WOODHAVEN,01 ONE FAMILY DWELLINGS,1,8984,14,A1,91-16 91ST STREET,11421.0,1.0,0.0,1.0,2000.0,1308.0,1920.0,1,A1,558900,2019-07-11,queens,91-16 91ST STREET NYC
2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5114,1,A5,4771 BARNES AVENUE,10470.0,1.0,0.0,1.0,1707.0,1605.0,1960.0,1,A5,470000,2019-02-07,bronx,4771 BARNES AVENUE NYC
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,1,1806,121,B1,494 LEXINGTON AVENUE,11221.0,2.0,0.0,2.0,2916.0,1920.0,1993.0,1,B1,850000,2019-07-25,brooklyn,494 LEXINGTON AVENUE NYC
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,5175,20,B1,148-07 BOOTH MEMORIAL AVE.,11355.0,2.0,0.0,2.0,2000.0,1260.0,1940.0,1,B1,960000,2019-05-14,queens,148-07 BOOTH MEMORIAL AVE. NYC
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2685,122,B2,567 BECK STREET,10455.0,2.0,0.0,2.0,2077.0,2340.0,1990.0,1,B2,700000,2019-09-27,bronx,567 BECK STREET NYC
3,BOROUGH PARK,01 ONE FAMILY DWELLINGS,1,5508,21,A9,2134 58TH STREET,11204.0,1.0,0.0,1.0,2003.0,1251.0,1920.0,1,A9,857000,2019-03-26,brooklyn,2134 58TH STREET NYC
4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,1,15754,35,B2,661 NASBY PLACE,11691.0,2.0,0.0,2.0,2538.0,1870.0,2000.0,1,B2,550000,2019-02-25,queens,661 NASBY PLACE NYC
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,1,1806,64,B3,479 QUINCY STREET,11221.0,2.0,0.0,2.0,2000.0,3000.0,1901.0,1,B3,1255000,2019-04-30,brooklyn,479 QUINCY STREET NYC
2,MOUNT HOPE/MOUNT EDEN,02 TWO FAMILY DWELLINGS,1,2784,57,B1,1469 TELLER AVENUE,10457.0,2.0,0.0,2.0,3090.0,3050.0,1920.0,1,B1,585000,2019-02-21,bronx,1469 TELLER AVENUE NYC
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,719,4,B2,28-53 45TH STREET,11103.0,2.0,0.0,2.0,2500.0,688.0,1901.0,1,B2,990000,2019-05-20,queens,28-53 45TH STREET NYC
3,FLATBUSH-CENTRAL,07 RENTALS - WALKUP APARTMENTS,2A,5192,82,C3,305 EAST 26TH STREET,11226.0,4.0,0.0,4.0,2500.0,3198.0,1932.0,2,C3,1250000,2019-05-03,brooklyn,305 EAST 26TH STREET NYC
2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS,1,3694,36,B2,2260 BRUCKNER BLVD,10473.0,2.0,0.0,2.0,2575.0,2830.0,1920.0,1,B2,460000,2019-04-25,bronx,2260 BRUCKNER BLVD NYC
3,BENSONHURST,01 ONE FAMILY DWELLINGS,1,6203,18,A9,1620 73RD STREET,11204.0,1.0,0.0,1.0,1600.0,1042.0,1920.0,1,A9,790000,2019-06-24,brooklyn,1620 73RD STREET NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,12628,6,A5,117-02 203RD STREET,11412.0,1.0,0.0,1.0,2500.0,1056.0,1955.0,1,A5,480000,2019-12-30,queens,117-02 203RD STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5646,11,A0,50-12 193RD STREET,11365.0,1.0,0.0,1.0,4000.0,1148.0,1945.0,1,A0,840000,2019-09-03,queens,50-12 193RD STREET NYC
2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5497,13,C0,257 KEARNEY AVENUE,10465.0,3.0,0.0,3.0,2625.0,2914.0,1960.0,1,C0,745000,2019-11-01,bronx,257 KEARNEY AVENUE NYC
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS,1,10737,44,B3,221-60 92 AVENUE,11428.0,2.0,0.0,2.0,4000.0,2399.0,1925.0,1,B3,800000,2019-12-26,queens,221-60 92 AVENUE NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,4004,9,B9,371 ESSEX STREET,11208.0,2.0,0.0,2.0,2500.0,2310.0,1910.0,1,B9,715000,2019-01-07,brooklyn,371 ESSEX STREET NYC
3,WILLIAMSBURG-EAST,27 FACTORIES,4,2274,12,F5,126 THROOP AVENUE,11206.0,0.0,1.0,1.0,2200.0,2200.0,1931.0,4,F5,1537500,2019-03-05,brooklyn,126 THROOP AVENUE NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5597,1,A2,174-03 174TH STREET,11365.0,1.0,0.0,1.0,4700.0,1300.0,1950.0,1,A2,990000,2019-01-09,queens,174-03 174TH STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5515,1,A1,465 LAMOKA AVENUE,10312.0,1.0,0.0,1.0,4200.0,2380.0,2004.0,1,A1,754900,2019-06-21,statenisland,465 LAMOKA AVENUE NYC
4,BROAD CHANNEL,01 ONE FAMILY DWELLINGS,1,15319,12,A1,38 WEST 14TH ROAD,11693.0,1.0,0.0,1.0,2500.0,2280.0,1925.0,1,A1,433000,2019-10-08,queens,38 WEST 14TH ROAD NYC
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,6736,49,B3,59-26 159TH STREET,11365.0,2.0,0.0,2.0,2400.0,1672.0,1940.0,1,B3,1065000,2019-08-30,queens,59-26 159TH STREET NYC
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9379,3,A1,101-08 95TH AVENUE,11416.0,1.0,0.0,1.0,2521.0,988.0,1920.0,1,A1,718000,2019-11-07,queens,101-08 95TH AVENUE NYC
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16156,84,C0,227 BEACH 100,11694.0,3.0,0.0,3.0,3190.0,3552.0,2005.0,1,C0,700000,2019-07-15,queens,227 BEACH 100 NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,2,B1,1857 GLEASON AVENUE,10472.0,2.0,0.0,2.0,1600.0,1600.0,1926.0,1,B1,490000,2019-12-17,bronx,1857 GLEASON AVENUE NYC
3,BENSONHURST,01 ONE FAMILY DWELLINGS,1,6192,36,A5,1660 72ND STREET,11204.0,1.0,0.0,1.0,1750.0,1020.0,1930.0,1,A5,700000,2019-10-07,brooklyn,1660 72ND STREET NYC
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13569,58,B3,243-52 144TH AVENUE,11422.0,2.0,0.0,2.0,3000.0,1596.0,1940.0,1,B3,570000,2019-05-24,queens,243-52 144TH AVENUE NYC
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,1,1869,16,B3,300 HERKIMER STREET,11216.0,2.0,0.0,2.0,1505.0,2268.0,1901.0,1,B3,435006,2019-10-25,brooklyn,300 HERKIMER STREET NYC
5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS,1,796,149,B2,58 HAROLD STREET,10314.0,2.0,0.0,2.0,2500.0,1440.0,2003.0,1,B2,615000,2019-09-30,statenisland,58 HAROLD STREET NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4751,42,B3,3300 GUNTHER AVENUE,10469.0,2.0,0.0,2.0,2850.0,1188.0,1955.0,1,B3,495000,2019-04-02,bronx,3300 GUNTHER AVENUE NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4859,23,B1,937 EAST 223 STREET,10466.0,2.0,0.0,2.0,2500.0,2440.0,1925.0,1,B1,689000,2019-05-30,bronx,937 EAST 223 STREET NYC
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1359,49,B3,25-31 85 STREET,11370.0,2.0,0.0,2.0,2000.0,1440.0,1940.0,1,B3,865000,2019-03-01,queens,25-31 85 STREET NYC
4,FOREST HILLS,02 TWO FAMILY DWELLINGS,1,3192,15,B1,68-55 SELFRIDGE STREET,11375.0,2.0,0.0,2.0,3096.0,1938.0,1940.0,1,B1,1095000,2019-08-13,queens,68-55 SELFRIDGE STREET NYC
3,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,1,7219,27,B9,2514 OCEAN PARKWAY,11235.0,2.0,0.0,2.0,2589.0,1760.0,1955.0,1,B9,929000,2019-07-10,brooklyn,2514 OCEAN PARKWAY NYC
3,BOROUGH PARK,02 TWO FAMILY DWELLINGS,1,5640,3,B1,4917 11TH AVENUE,11219.0,2.0,0.0,2.0,2000.0,3552.0,1910.0,1,B1,1100000,2019-12-11,brooklyn,4917 11TH AVENUE NYC
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,1310,15,B3,41-35 70TH STREET,11377.0,2.0,0.0,2.0,2000.0,1462.0,1930.0,1,B3,940000,2019-05-14,queens,41-35 70TH STREET NYC
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,9947,6,A1,85-33 RADNOR STREET,11432.0,1.0,0.0,1.0,4845.0,1776.0,1940.0,1,A1,1015000,2019-01-23,queens,85-33 RADNOR STREET NYC
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4457,52,A5,1140 ALLERTON AVENUE,10469.0,1.0,0.0,1.0,1800.0,1180.0,1960.0,1,A5,489000,2019-03-14,bronx,1140 ALLERTON AVENUE NYC
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5473,53,A2,838 VINCENT AVENUE,10465.0,1.0,0.0,1.0,2500.0,1314.0,1930.0,1,A2,565531,2019-11-20,bronx,838 VINCENT AVENUE NYC
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2912,31,A5,82-07 60TH AVENUE,11379.0,1.0,0.0,1.0,1800.0,1791.0,1940.0,1,A5,370000,2019-03-22,queens,82-07 60TH AVENUE NYC
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,1,12317,31,B2,140-23 161ST STREET,11434.0,2.0,0.0,2.0,3100.0,2016.0,1960.0,1,B2,655000,2019-01-17,queens,140-23 161ST STREET NYC
3,BOROUGH PARK,01 ONE FAMILY DWELLINGS,1,5379,77,A1,1627 44TH STREET,11204.0,1.0,0.0,1.0,2120.0,1376.0,1920.0,1,A1,1390000,2019-04-11,brooklyn,1627 44TH STREET NYC
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,6728,50,B1,57-40 162ND STREET,11365.0,2.0,0.0,2.0,4000.0,1670.0,1950.0,1,B1,1235000,2019-12-16,queens,57-40 162ND STREET NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9539,35,B3,107-58 101 STREET,11417.0,2.0,0.0,2.0,2500.0,1280.0,1930.0,1,B3,637000,2019-03-05,queens,107-58 101 STREET NYC
2,WAKEFIELD,02 TWO FAMILY DWELLINGS,1,5057,16,B1,4346 BAYCHESTER AVENUE,10466.0,2.0,0.0,2.0,3125.0,3549.0,2000.0,1,B1,840000,2019-10-15,bronx,4346 BAYCHESTER AVENUE NYC
4,CORONA,07 RENTALS - WALKUP APARTMENTS,2A,1779,37,C3,3806 111TH STREET,11368.0,4.0,0.0,4.0,2400.0,3466.0,1931.0,2,C3,760000,2019-11-06,queens,3806 111TH STREET NYC
5,WOODROW,02 TWO FAMILY DWELLINGS,1,7351,22,B2,22 HERRICK AVENUE,10309.0,2.0,0.0,2.0,4000.0,2400.0,2000.0,1,B2,917000,2019-03-01,statenisland,22 HERRICK AVENUE NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6979,19,A2,73-11 171 STREET,11366.0,1.0,0.0,1.0,3800.0,1300.0,1960.0,1,A2,945000,2019-09-23,queens,73-11 171 STREET NYC
3,EAST NEW YORK,07 RENTALS - WALKUP APARTMENTS,2A,4301,23,C3,678 WYONA STREET,11207.0,4.0,0.0,4.0,2800.0,3360.0,1927.0,2,C3,1060000,2019-03-27,brooklyn,678 WYONA STREET NYC
3,BOROUGH PARK,03 THREE FAMILY DWELLINGS,1,5345,80,C0,1417 41ST STREET,11218.0,3.0,0.0,3.0,2037.0,3090.0,1901.0,1,C0,1200000,2019-06-06,brooklyn,1417 41ST STREET NYC
4,ELMHURST,03 THREE FAMILY DWELLINGS,1,2447,2,C0,47-17 72ND STREET,11377.0,3.0,0.0,3.0,2520.0,3286.0,2017.0,1,C0,1323725,2019-11-06,queens,47-17 72ND STREET NYC
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16157,97,C0,101-06 ROCKAWAY BEACH BLVD,11694.0,3.0,0.0,3.0,1606.0,2940.0,2006.0,1,C0,800000,2019-10-17,queens,101-06 ROCKAWAY BEACH BLVD NYC
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9491,28,A1,101-44 125TH STREET,11419.0,1.0,0.0,1.0,2002.0,1258.0,1901.0,1,A1,420000,2019-07-25,queens,101-44 125TH STREET NYC
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3735,3,A5,485 MIDLAND AVENUE,10306.0,1.0,0.0,1.0,2000.0,1800.0,2003.0,1,A5,495000,2019-11-04,statenisland,485 MIDLAND AVENUE NYC
3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,1,1626,119,B1,682 LEXINGTON AVENUE,11221.0,2.0,0.0,2.0,2000.0,2820.0,2002.0,1,B1,975000,2019-06-20,brooklyn,682 LEXINGTON AVENUE NYC
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2842,141,A5,42 LANGERE PLACE,10305.0,1.0,0.0,1.0,1830.0,1800.0,2003.0,1,A5,520000,2019-08-07,statenisland,42 LANGERE PLACE NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,4088,17,B9,575 VAN SICLEN AVENUE,11207.0,2.0,0.0,2.0,1000.0,2796.0,2005.0,1,B9,515000,2019-03-29,brooklyn,575 VAN SICLEN AVENUE NYC
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10070,40,A1,106-30 REMINGTON STREET,11435.0,1.0,0.0,1.0,2500.0,1280.0,1920.0,1,A1,368000,2019-04-09,queens,106-30 REMINGTON STREET NYC
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3392,36,C0,464 IRVING AVENUE,11237.0,3.0,0.0,3.0,1900.0,3300.0,1901.0,1,C0,1100000,2019-06-18,brooklyn,464 IRVING AVENUE NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10924,62,A1,192-06 109TH AVENUE,11412.0,1.0,0.0,1.0,4268.0,1415.0,1930.0,1,A1,529000,2019-01-29,queens,192-06 109TH AVENUE NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4934,51,B1,1200 EAST 233 STREET,10466.0,2.0,0.0,2.0,2422.0,2280.0,1967.0,1,B1,680000,2019-05-01,bronx,1200 EAST 233 STREET NYC
3,MIDWOOD,01 ONE FAMILY DWELLINGS,1,6761,42,A1,1582 EAST 15TH STREET,11230.0,1.0,0.0,1.0,2000.0,1722.0,1920.0,1,A1,836500,2019-01-02,brooklyn,1582 EAST 15TH STREET NYC
